time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
21,0,0,0,0,0,-0.150653581402188,-0.277332168296462,-0.18043521422481,0.46158065673016,0.507738722403177,0,0,0,0,-3.1393272446081e-21,-0.0601782816279408,71387682.3792417,68681604.7021747,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.151591426804049,-0.278765768247791,-0.170174594684583,0.46158065673016,0.507738722403177,0,0,0,0,-2.15502101698188e-16,-0.0802154055611786,71085522.5989089,68465860.5201558,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.152464147736978,-0.279653701902951,-0.161542068423783,0.46158065673016,0.507738722403177,0,0,0,0,-1.06970393498848e-12,-0.0985673873842013,70782655.1643683,68259584.6128126,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.153278963094716,-0.280053981012945,-0.154384026986787,0.46158065673016,0.507738722403177,0,0,0,0,-6.73672084412452e-10,-0.114925267243425,70478472.412498,68063432.9321728,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.154045707761302,-0.279909115064658,-0.148443625309084,0.46158065673016,0.507738722403177,0,0,0,0,-9.26903238655377e-08,-0.129384921052292,70174009.5077246,67878592.5945427,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.154776050269697,-0.278166727091264,-0.143476498497852,0.46158065673016,0.507738722403177,0,0,0,0,-3.49649451401661e-06,-0.142174076606653,69870360.379729,67707893.8632358,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.155483849907107,-0.272476961465594,-0.139295917861501,0.46158065673016,0.507738722403177,0,0,0,0,-5.79787188325652e-05,-0.153481109194217,69570588.8661915,67556347.1735473,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.156185665871924,-0.260527155392096,-0.135768916130286,0.46158065673016,0.507738722403177,0,0,0,0,-0.000507292726724577,-0.163511454157689,69278736.6817379,67431042.2689122,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
29,0,0,0,0,0,-0.156897039138657,-0.241986103405126,-0.132774126695504,0.46158065673016,0.507738722403177,0,0,0,0,-0.00262894630660466,-0.172515925321282,68998111.5938307,67339442.6320754,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
30,0,0,0,0,0,-0.157629059365678,-0.219405547425854,-0.130191124186207,0.46158065673016,0.507738722403177,0,0,0,0,-0.00883210404840417,-0.180760223093508,68731863.2101961,67284646.3429328,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
