-3.14159265358979,4101.97438513192,-3.14159265358979,3505.1706653299,-3.14159265358979,2449.04584850317,-3.14159265358979,2449.04584850317,-3.14159265358979,5954.76054210956,-3.14159265358979,5954.76054210956,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,5542.61702734869,-3.14159265358979,8421.86977900548,-3.14159265358979,8421.86977900548,-3.14159265358979,8421.86977900548,-3.14159265358979,8200.18195164492
-2.87979326579064,2608.17449459778,-2.87979326579064,3784.8745047942,-2.87979326579064,3429.06266045597,-2.87979326579064,3429.06266045597,-2.87979326579064,6404.81540506164,-2.87979326579064,6404.81540506164,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,6385.27675943952,-2.87979326579064,9003.93878278803,-2.87979326579064,9003.93878278803,-2.87979326579064,9003.93878278803,-2.87979326579064,9003.93878278803
-2.61799387799149,2674.15660766917,-2.61799387799149,4409.07947240878,-2.61799387799149,4409.07947240878,-2.61799387799149,4409.07947240878,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,6875.23968654074,-2.61799387799149,7561.12719524782,-2.61799387799149,7561.12719524782,-2.61799387799149,7561.12719524782,-2.61799387799149,7561.12719524782
-2.35619449019234,2740.13872074057,-2.35619449019234,5242.05884924459,-2.35619449019234,5242.05884924459,-2.35619449019234,5242.05884924459,-2.35619449019234,5859.62609738665,-2.35619449019234,5859.62609738665,-2.35619449019234,5859.62609738665,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,6878.9651675797,-2.35619449019234,7283.54213958061,-2.35619449019234,7283.54213958061,-2.35619449019234,7283.54213958061,-2.35619449019234,7283.54213958061
-2.0943951023932,2806.12083381196,-2.0943951023932,4482.77602886105,-2.0943951023932,4482.77602886105,-2.0943951023932,4482.77602886105,-2.0943951023932,6087.9686818776,-2.0943951023932,6087.9686818776,-2.0943951023932,6087.9686818776,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766,-2.0943951023932,8360.51028887766
-1.83259571459405,4165.85271636147,-1.83259571459405,4165.85271636147,-1.83259571459405,4165.85271636147,-1.83259571459405,5916.42995174009,-1.83259571459405,7752.06864914365,-1.83259571459405,7752.06864914365,-1.83259571459405,7752.06864914365,-1.83259571459405,7752.06864914365,-1.83259571459405,8779.3613859679,-1.83259571459405,8779.3613859679,-1.83259571459405,8779.3613859679,-1.83259571459405,8779.3613859679,-1.83259571459405,8779.3613859679,-1.83259571459405,8779.3613859679,-1.83259571459405,9768.798803136,-1.83259571459405,9768.798803136,-1.83259571459405,9768.798803136,-1.83259571459405,9768.798803136,-1.83259571459405,9768.798803136,-1.83259571459405,9768.798803136
-1.5707963267949,4153.00734012199,-1.5707963267949,4153.00734012199,-1.5707963267949,4153.00734012199,-1.5707963267949,7586.72422132727,-1.5707963267949,7711.26379755591,-1.5707963267949,7711.26379755591,-1.5707963267949,7711.26379755591,-1.5707963267949,7711.26379755591,-1.5707963267949,11211.7968662584,-1.5707963267949,11211.7968662584,-1.5707963267949,11156.65151373,-1.5707963267949,11156.65151373,-1.5707963267949,11156.65151373,-1.5707963267949,11156.65151373,-1.5707963267949,12558.1767810869,-1.5707963267949,12558.1767810869,-1.5707963267949,12558.1767810869,-1.5707963267949,12558.1767810869,-1.5707963267949,14292.1324074476,-1.5707963267949,14292.1324074476
-1.30899693899575,4434.27263050998,-1.30899693899575,4434.27263050998,-1.30899693899575,4434.27263050998,-1.30899693899575,8144.40855142446,-1.30899693899575,8144.40855142446,-1.30899693899575,8144.40855142446,-1.30899693899575,8144.40855142446,-1.30899693899575,8144.40855142446,-1.30899693899575,9962.29482092196,-1.30899693899575,10338.5243293937,-1.30899693899575,11819.2173584253,-1.30899693899575,11819.2173584253,-1.30899693899575,11819.2173584253,-1.30899693899575,11819.2173584253,-1.30899693899575,14237.160773409,-1.30899693899575,14237.160773409,-1.30899693899575,14237.160773409,-1.30899693899575,14237.160773409,-1.30899693899575,14972.8009684351,-1.30899693899575,14972.8009684351
-1.0471975511966,5043.82712903551,-1.0471975511966,5043.82712903551,-1.0471975511966,5043.82712903551,-1.0471975511966,6868.93964562474,-1.0471975511966,7029.31853819317,-1.0471975511966,9213.50515721314,-1.0471975511966,9213.50515721314,-1.0471975511966,9213.50515721314,-1.0471975511966,9213.50515721314,-1.0471975511966,9847.41632223099,-1.0471975511966,10771.9996894791,-1.0471975511966,10771.9996894791,-1.0471975511966,11129.2830318877,-1.0471975511966,11129.2830318877,-1.0471975511966,13365.8260121825,-1.0471975511966,13365.8260121825,-1.0471975511966,13365.8260121825,-1.0471975511966,13365.8260121825,-1.0471975511966,14089.6875925289,-1.0471975511966,15143.9055464648
-0.785398163397448,4359.44946395176,-0.785398163397448,4359.44946395176,-0.785398163397448,6268.77394397799,-0.785398163397448,6289.15649632418,-0.785398163397448,7356.95325981721,-0.785398163397448,8352.32408793458,-0.785398163397448,8352.32408793458,-0.785398163397448,8352.32408793458,-0.785398163397448,8727.02583834019,-0.785398163397448,10916.9487909588,-0.785398163397448,10916.9487909588,-0.785398163397448,10916.9487909588,-0.785398163397448,11531.6588393966,-0.785398163397448,11531.6588393966,-0.785398163397448,12682.2838147345,-0.785398163397448,12682.2838147345,-0.785398163397448,13298.6692416612,-0.785398163397448,13298.6692416612,-0.785398163397448,13922.4935939093,-0.785398163397448,15025.5025381348
-0.523598775598299,3794.72416914808,-0.523598775598299,4579.19919727117,-0.523598775598299,6599.85439156983,-0.523598775598299,6599.85439156983,-0.523598775598299,9151.11706925476,-0.523598775598299,9151.11706925476,-0.523598775598299,9151.11706925476,-0.523598775598299,9151.11706925476,-0.523598775598299,9733.17796250399,-0.523598775598299,10963.3557328679,-0.523598775598299,10963.3557328679,-0.523598775598299,10963.3557328679,-0.523598775598299,12911.8662176222,-0.523598775598299,13144.866509564,-0.523598775598299,13144.866509564,-0.523598775598299,13144.866509564,-0.523598775598299,16436.2270024319,-0.523598775598299,16436.2270024319,-0.523598775598299,16436.2270024319,-0.523598775598299,16436.2270024319
-0.261799387799149,3579.87525132885,-0.261799387799149,4984.426515421,-0.261799387799149,6208.59141513193,-0.261799387799149,7267.95894263935,-0.261799387799149,8873.72245985837,-0.261799387799149,8873.72245985837,-0.261799387799149,9669.84766170532,-0.261799387799149,9669.84766170532,-0.261799387799149,12079.6751672273,-0.261799387799149,12079.6751672273,-0.261799387799149,12150.7440550513,-0.261799387799149,12150.7440550513,-0.261799387799149,13122.9781451405,-0.261799387799149,15303.3548050684,-0.261799387799149,15303.3548050684,-0.261799387799149,15303.3548050684,-0.261799387799149,15896.3795813206,-0.261799387799149,15896.3795813206,-0.261799387799149,15896.3795813206,-0.261799387799149,18531.6872681186
0,3616.88369802191,0,6273.36179901686,0,6273.36179901686,0,8935.79477051179,0,8935.79477051179,0,8935.79477051179,0,12132.8747577596,0,12132.8747577596,0,12132.8747577596,0,12132.8747577596,0,15316.9466898916,0,15316.9466898916,0,15316.9466898916,0,15316.9466898916,0,15316.9466898916,0,18478.2281415953,0,18478.2281415953,0,18478.2281415953,0,18478.2281415953,0,18478.2281415953
0.261799387799149,3921.87695174035,0.261799387799149,6812.91379230868,0.261799387799149,6812.91379230868,0.261799387799149,8179.32110534645,0.261799387799149,8474.25346224455,0.261799387799149,8474.25346224455,0.261799387799149,9701.90948082843,0.261799387799149,11113.9708993333,0.261799387799149,11113.9708993333,0.261799387799149,11113.9708993333,0.261799387799149,11881.1871966231,0.261799387799149,13590.6250533314,0.261799387799149,13590.6250533314,0.261799387799149,13590.6250533314,0.261799387799149,13590.6250533314,0.261799387799149,13866.5866259381,0.261799387799149,13866.5866259381,0.261799387799149,16427.0477680585,0.261799387799149,16427.0477680585,0.261799387799149,16427.0477680585
