0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610107367707809,0.00868894618131595,0.019345267043267,0.0287570071120949,0.0370341769161137,0.0446967631629911,0.0516280890100736,0.0581245231618962,0.0646794272200264,0.07137348541566,0.0779514416950495,0.0842407158525046,0.0902440449055315,0.0960770170232318,0.10185671731483,0.107637220925956,0.113416711608408,0.11916333458407,0.12483563647089,0.130398654131472,0.135829767387128,0.141115887257501,0.146250733092466,0.151234730529756,0.156074581934411,0.160781017466504,0.165365745399257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71115374214346e-06,0.00550053389241758,0.0275067012592754,0.0521097908498553,0.0735742317596979,0.0921733293905539,0.108637384754536,0.123629370451495,0.137613595676908,0.150649771058987,0.162704369683888,0.173900133023706,0.184399346696019,0.194280994488074,0.203538255620902,0.212176071221016,0.220250302066651,0.227834426364625,0.234988636111842,0.241753010783382,0.248153578312461,0.254210214387026,0.25994159279143,0.265366877015152,0.270505611980602,0.275377152006787,0.280000226250576,0.284392727495673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60756603674122e-13,8.3612783492237e-06,0.001455599471294,0.00791134255245154,0.0188767721619977,0.0323532974021923,0.0468295815621325,0.061392105736111,0.0755513341989907,0.0890791635470854,0.101896915771884,0.113998004108862,0.125406261082111,0.13615799517985,0.146295063856131,0.155859556746286,0.164888758174406,0.173412799127571,0.181456179365816,0.189041390508291,0.196191703263864,0.202931921134539,0.209287840796439,0.215285391709771,0.220949920244317,0.226305765823898,0.231376117413852,0.236183051394068,0.240747614257148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6712719899136e-12,5.64119759974522e-07,9.78297314926415e-05,0.000994919313132187,0.00371354743724844,0.00869165635517611,0.0156757877441668,0.0241108868182849,0.0334517746772708,0.0432705460858206,0.0532595329128129,0.063208637348728,0.0729781602637964,0.0824751063372066,0.0916386120494881,0.100431558569862,0.108834440210861,0.116840404116444,0.124451752664048,0.131677828083329,0.138533552279106,0.145037949098807,0.151212588002847,0.157080228506938,0.162663867047902,0.167986206626463,0.173069420999776,0.177935035138977,0.182603784655964
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50942196804226e-16,3.44711271961934e-10,3.14451009314524e-07,1.27721916725566e-05,0.00013036966723011,0.00062679449044252,0.00187986764096312,0.00415179444747132,0.0074883709204954,0.0117648187220897,0.0167811730445601,0.0223369286251274,0.0282615972355122,0.0344198651911131,0.0407094128016884,0.047055233530218,0.0534028835201904,0.0597134730840022,0.0659606309798825,0.0721281869821737,0.0782077351005557,0.0841961439136834,0.0900935496829875,0.0959021522463285,0.101625638810835,0.107268789412523,0.112836906091516,0.118335041606242,0.12376728079839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92831411096321e-15,1.64143941790237e-11,3.37022711050526e-09,1.36088167869189e-07,2.1207959341133e-06,1.71477068657862e-05,8.60175668638823e-05,0.000302355192252835,0.000811642357728551,0.00177315249997561,0.00330973621486404,0.00548051226390504,0.00828506713786457,0.0116837099624785,0.0156167528137915,0.0200170920723666,0.0248185665343795,0.0299614586417316,0.0353937526409323,0.0410690921860647,0.0469451034736584,0.0529837050509686,0.059151648384243,0.0654196570182598,0.0717607643785931,0.0781494189030835,0.0845618488461146,0.0909769122247417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04312851546989e-18,4.51142074810709e-14,2.64729029121237e-11,1.93434037468979e-09,4.72864452539964e-08,6.02354841967648e-07,4.80441338328527e-06,2.65420560860499e-05,0.000108605533905563,0.000345591487684709,0.000889441975780393,0.00191665516078118,0.00356978470442413,0.00591421485941573,0.00893497431958403,0.0125630304809453,0.016706974229813,0.0212743201945721,0.0261806457309351,0.0313526678819105,0.036729523542335,0.0422622075750215,0.0479111253712456,0.0536436300361796,0.0594328460728078,0.0652572927480784,0.0711001874122448,0.0769481964619338,0.0827902214901032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53402472578812e-15,5.36061607130782e-12,8.69899857610669e-10,2.78994752572678e-08,3.71201899412897e-07,2.87500359065849e-06,1.49966938498113e-05,5.74310559688164e-05,0.00017185610731244,0.00042139910967227,0.000879391055891078,0.00161173171592363,0.00266384640587156,0.00405795925323783,0.00579769763186545,0.00787409626895329,0.0102700058477963,0.0129630047379911,0.0159275508235843,0.0191367882844808,0.0225642008711088,0.0261850149980085,0.0299770322383299,0.0339207567740711,0.0379990806856003,0.0421969741303465,0.046501402717427,0.0509013582457174,0.0553877656869251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48173932716002e-07,0.00058423476526166,0.00680671807898901,0.0224719845588643,0.0440479651816784,0.0688705799857302,0.0969439586494467,0.128245077761903,0.160993536961854,0.192293035486004,0.220076877362192,0.244017010119291,0.264636839881545,0.282580361429835,0.298404321675299,0.312547604571274,0.32535352989623,0.337097199543273,0.347995125220108,0.358203106723475,0.367821697209716,0.376913261022909,0.385520245494471,0.393676903861581,0.401414101306354,0.408760326884691,0.415741684736991,0.422382017787834,0.428703211715578,0.434725483179571,0.440467503232167,0.445946573046889,0.451178811628581,0.456179567991803,0.460963566884577,0.465544800255342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05574894758098e-06,0.00145863553021353,0.0168207141546224,0.0507693114727068,0.0846993718521935,0.111106555234828,0.131313332541234,0.147922867529227,0.163179601452725,0.177999730337362,0.191556552015928,0.203220683491818,0.213147659670527,0.221796020424246,0.229730063885061,0.237574611453304,0.245836284710298,0.254663129631151,0.263826115755098,0.272954745927972,0.281763556384037,0.290112890816753,0.297960150351349,0.305303050108776,0.312156016201016,0.318545901358788,0.324509028305578,0.330086798219067,0.335322160968556,0.340258180508852,0.344937779950471,0.34940393725825,0.353699276094273,0.357864867722952,0.361938341418511
