time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
24,0,0,0,0,0,-0.253075819912359,-0.352888293093742,-0.166703951131072,0.46158065673016,0.507738722403177,0,0,0,0,-4.33810238610167e-12,-1.55296197195874e-10,66365020.5877664,59332927.1604969,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.253942439896181,-0.351427390990919,-0.166650615571581,0.46158065673016,0.507738722403177,0,0,0,0,-1.21178223991384e-10,-1.21147983498202e-09,66272592.9805716,59290311.4038022,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.254866544625439,-0.349106610975648,-0.166421840246788,0.46158065673016,0.507738722403177,0,0,0,0,-2.33032462323827e-09,-8.10955523689535e-09,66187855.7755821,59255757.2204803,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.255872447917711,-0.345597599800073,-0.165945477075261,0.46158065673016,0.507738722403177,0,0,0,0,-3.19462604137507e-08,-4.7071307556155e-08,66111158.4903765,59230355.06225,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.256989242645186,-0.34053316126836,-0.16513371812704,0.46158065673016,0.507738722403177,0,0,0,0,-3.22125676594692e-07,-2.38835262557577e-07,66043210.5028088,59215675.4068384,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
29,0,0,0,0,0,-0.25824919987184,-0.333555061251654,-0.163886665527523,0.46158065673016,0.507738722403177,0,0,0,0,-2.45819950196549e-06,-1.06629299805081e-06,65985076.6696191,59213712.4714304,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
30,0,0,0,0,0,-0.259684450564175,-0.324375881299015,-0.162102680357122,0.46158065673016,0.507738722403177,0,0,0,0,-1.4574986496863e-05,-4.21191182589377e-06,65938150.3447272,59226741.6639049,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
31,0,0,0,0,0,-0.261322983316328,-0.312844668322469,-0.159692407929427,0.46158065673016,0.507738722403177,0,0,0,0,-6.87650469416552e-05,-1.47896837387646e-05,65904047.1210753,59257142.090922,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
32,0,0,0,0,0,-0.26318466301513,-0.29901439218846,-0.156596132031534,0.46158065673016,0.507738722403177,0,0,0,0,-0.000263534660105251,-4.63548306410339e-05,65884485.8025375,59307055.6306517,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
33,0,0,0,0,0,-0.265277328719373,-0.283212235650959,-0.152802208666134,0.46158065673016,0.507738722403177,0,0,0,0,-0.000833893624854448,-0.00013013290257191,65881088.896714,59377983.4640096,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
34,0,0,0,0,0,-0.267589526821526,-0.266097658903272,-0.148363453150711,0.46158065673016,0.507738722403177,0,0,0,0,-0.00220535928373918,-0.00032810643582653,65895110.1217593,59470296.0738897,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
35,0,0,0,0,0,-0.270087955587736,-0.248638909041077,-0.143407097659997,0.46158065673016,0.507738722403177,0,0,0,0,-0.00492498350286209,-0.000744493844087986,65927117.8505586,59582788.4349045,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
36,0,0,0,0,0,-0.272736093805526,-0.23192731101034,-0.138132101746712,0.46158065673016,0.507738722403177,0,0,0,0,-0.00940133759406131,-0.00152306531646401,65976726.4483727,59712516.4261963,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
37,0,0,0,0,0,-0.275486007799441,-0.216902490843203,-0.13278735339531,0.46158065673016,0.507738722403177,0,0,0,0,-0.0156068564203363,-0.0028165820026311,66042442.1161287,59855141.3868893,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
38,0,0,0,0,0,-0.278287748711455,-0.204092986604444,-0.127630126843049,0.46158065673016,0.507738722403177,0,0,0,0,-0.0230452635902668,-0.00473032296640726,66121725.3517854,60005708.4837636,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
39,0,0,0,0,0,-0.281096441428907,-0.193559651794542,-0.122876257040184,0.46158065673016,0.507738722403177,0,0,0,0,-0.0310304829971466,-0.00726936328557351,66211286.1556686,60159491.4313447,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
40,0,0,0,0,0,-0.283875438947647,-0.185030498696917,-0.118662268049311,0.46158065673016,0.507738722403177,0,0,0,0,-0.0390044963769324,-0.0103284543332761,66307524.3582363,60312576.490352,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
41,0,0,0,0,0,-0.286596485018027,-0.178087925801336,-0.1150344892161,0.46158065673016,0.507738722403177,0,0,0,0,-0.0466722012779417,-0.0137337443301799,66406974.1515446,60462076.6243515,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
42,0,0,0,0,0,-0.289238483938132,-0.172310678708893,-0.111964436905256,0.46158065673016,0.507738722403177,0,0,0,0,-0.0539643134928699,-0.0173059563897955,66506634.1259274,60606063.2938991,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
43,0,0,0,0,0,-0.291786028135554,-0.167345789242562,-0.109377503964946,0.46158065673016,0.507738722403177,0,0,0,0,-0.060939768279855,-0.0209070511609474,66604133.2639707,60743364.1493002,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
44,0,0,0,0,0,-0.294228176198694,-0.162934165810047,-0.107181391738872,0.46158065673016,0.507738722403177,0,0,0,0,-0.0676934681347401,-0.0244552881908415,66697749.8925854,60873342.5242349,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
45,0,0,0,0,0,-0.296557534030997,-0.158895926854092,-0.105286099707915,0.46158065673016,0.507738722403177,0,0,0,0,-0.0743205312692595,-0.0279168251124845,66786335.3818975,60995712.9102608,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
46,0,0,0,0,0,-0.298769583738471,-0.155109496906694,-0.103614536159502,0.46158065673016,0.507738722403177,0,0,0,0,-0.0808998061198761,-0.0312886075615591,66869195.7711291,61110405.5182559,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
47,0,0,0,0,0,-0.300862124707317,-0.151495731411421,-0.102105914193816,0.46158065673016,0.507738722403177,0,0,0,0,-0.0874891395390277,-0.0345827193555679,66945969.976062,61217476.4413369,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
48,0,0,0,0,0,-0.302834761222201,-0.148005176299553,-0.100714860135669,0.46158065673016,0.507738722403177,0,0,0,0,-0.0941264399026126,-0.0378159492478854,67016525.3288805,61317050.9880686,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
49,0,0,0,0,0,-0.304688422312245,-0.144608789143883,-0.0994086430002877,0.46158065673016,0.507738722403177,0,0,0,0,-0.100832539843808,-0.041004372897158,67080877.3297078,61409290.7923553,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
50,0,0,0,0,0,-0.306424930301794,-0.141291464642976,-0.0981640221360597,0.46158065673016,0.507738722403177,0,0,0,0,-0.107614129819252,-0.0441613642748213,67139131.8452798,61494377.2680171,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
