time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.111260370107662,-0.211678244116845,-0.150375990252636,0.46158065673016,0.507738722403177,0,0,0,0,0,0,57602914.2100684,51880144.2396908,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.158399311099078,-0.256131666595517,-0.171244325322286,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53244473.983031,49530562.3780235,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.186061257189197,-0.282825184394402,-0.185120480628931,0.46158065673016,0.507738722403177,0,0,0,0,0,0,51636293.6872876,48631418.3564102,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.202852610260193,-0.299471581031319,-0.194431958048911,0.46158065673016,0.507738722403177,0,0,0,0,0,0,50823582.7584558,48186538.4396082,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.213515056627771,-0.31044071602694,-0.201045432916204,0.46158065673016,0.507738722403177,0,0,0,0,0,0,50292381.9806168,47889366.3212212,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.220636485274515,-0.318053821223501,-0.205986260125616,0.46158065673016,0.507738722403177,0,0,0,0,0,0,49883877.0357526,47648629.7371061,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.22563521888898,-0.323592075496008,-0.209847790288515,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.87994065238273e-21,49541308.1682696,47435284.2403034,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.229310392882777,-0.327792613363918,-0.212986948162226,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.77155891315324e-17,49240616.1954245,47239008.6553868,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.232125946985396,-0.331103817089783,-0.21562564836685,0.46158065673016,0.507738722403177,0,0,0,0,0,-4.6529298159373e-14,48969995.707438,47055679.9888181,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.234359390828228,-0.333804050877078,-0.217909673337416,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.68992144656299e-11,48722821.9915714,46883243.4322523,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.236182491358737,-0.336068212588167,-0.219936577358755,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.00189104890314e-09,48494931.1395466,46720435.071445,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.237706765365531,-0.338012341019167,-0.221758480378384,0.46158065673016,0.507738722403177,0,0,0,0,-1.17574193417082e-23,-9.87516624393868e-08,48283483.4360048,46566333.5815902,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.239008734019258,-0.339715127080646,-0.223353828499537,0.46158065673016,0.507738722403177,0,0,0,0,-3.25298711073136e-19,-2.37950296843988e-06,48086609.8656907,46420273.2602185,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.240144900072103,-0.341230677428204,-0.224533737571694,0.46158065673016,0.507738722403177,0,0,0,0,-1.16795994839674e-15,-3.10108832224834e-05,47903625.549805,46281942.5081089,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.241161849136537,-0.342601272101746,-0.224829241607958,0.46158065673016,0.507738722403177,0,0,0,0,-8.53147046416609e-13,-0.00023439912894614,47735319.0186645,46151543.6426388,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.242100799675648,-0.343858989766672,-0.223589893541416,0.46158065673016,0.507738722403177,0,0,0,0,-1.76829649641019e-10,-0.00110086200156474,47583120.9460233,46029718.3541713,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.242994696916521,-0.345011368713158,-0.22039879490332,0.46158065673016,0.507738722403177,0,0,0,0,-1.33873595119254e-08,-0.00349207565225104,47446936.9558429,45917033.2689022,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.243862769640275,-0.346009925831856,-0.215405486084072,0.46158065673016,0.507738722403177,0,0,0,0,-4.49282465825337e-07,-0.00817478837730114,47323781.2161915,45813440.7965217,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.244711126426212,-0.346679635058083,-0.209200400813037,0.46158065673016,0.507738722403177,0,0,0,0,-7.73164650192476e-06,-0.0152956466218687,47208793.3110044,45718385.5785214,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.24554146965414,-0.346601971456719,-0.202451974544915,0.46158065673016,0.507738722403177,0,0,0,0,-7.59466717132433e-05,-0.0243850122083624,47097490.1159646,45631615.3524374,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.246360215336069,-0.345055062553913,-0.195675292049618,0.46158065673016,0.507738722403177,0,0,0,0,-0.000462025773649665,-0.0347166812480135,46987354.9909986,45553838.4640067,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.247177142546486,-0.341212443050971,-0.189190312294489,0.46158065673016,0.507738722403177,0,0,0,0,-0.00186994543274468,-0.0456134009252494,46877927.199226,45486063.9563199,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.247993303142459,-0.334619600355944,-0.183163658029426,0.46158065673016,0.507738722403177,0,0,0,0,-0.00540552664845654,-0.0565688677246826,46769750.5674595,45427786.3501134,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.248791437768781,-0.325562835000265,-0.177659214058833,0.46158065673016,0.507738722403177,0,0,0,0,-0.0119684314312873,-0.0672536004554415,46663123.2831433,45375874.8327424,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.249538620000121,-0.314935550582445,-0.172676883047915,0.46158065673016,0.507738722403177,0,0,0,0,-0.0216380695213396,-0.0774775057345319,46557489.541153,45325364.2643644,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.25019907266512,-0.303752850999862,-0.168177995807386,0.46158065673016,0.507738722403177,0,0,0,0,-0.0337145529792329,-0.0871460989535794,46451410.0594295,45271340.5246869,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.250742821887246,-0.292773662223046,-0.164112199927065,0.46158065673016,0.507738722403177,0,0,0,0,-0.0472158658663848,-0.0962161601231158,46343619.6264515,45210006.1665035,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.251150625601096,-0.282412384678795,-0.160426486576454,0.46158065673016,0.507738722403177,0,0,0,0,-0.0612889147310635,-0.104674492412514,46232931.6176702,45139232.1678838,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
