time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0992005791564935,-0.127596811169771,-0.128783344280302,0.46158065673016,0.507738722403177,0,0,0,0,0,0,101533264.832839,84801490.6075449,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.147042374471778,-0.1612139743911,-0.148767281951448,0.46158065673016,0.507738722403177,0,0,0,0,0,0,89178259.7072184,78941851.0024225,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.178644058831899,-0.18270816232465,-0.162538308192321,0.46158065673016,0.507738722403177,0,0,0,0,0,0,82555893.8292145,74327275.8203657,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.199455765581758,-0.196952468041826,-0.171495637870214,0.46158065673016,0.507738722403177,0,0,0,0,0,0,79016567.9413195,71733023.6508487,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.213324210617849,-0.206694392579763,-0.177425437232011,0.46158065673016,0.507738722403177,0,0,0,0,0,0,76856571.2378991,70135061.8402702,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.222790591981481,-0.213591461847958,-0.181712927086006,0.46158065673016,0.507738722403177,0,0,0,0,0,0,75394043.0545317,69048624.5980282,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.22945241891713,-0.218667898786184,-0.185085254794809,0.46158065673016,0.507738722403177,0,0,0,0,0,0,74322434.7556834,68253000.4673148,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.234276739673505,-0.222502222856349,-0.187752580110751,0.46158065673016,0.507738722403177,0,0,0,0,0,0,73490711.9741165,67639425.6237645,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.237846872060687,-0.225451888856933,-0.189862279320393,0.46158065673016,0.507738722403177,0,0,0,0,0,0,72818667.005423,67148782.5066595,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.24053731158092,-0.227795742246911,-0.191635546838303,0.46158065673016,0.507738722403177,0,0,0,0,0,0,72259737.539564,66745088.4905821,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
