time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0463864850684857,-0.128124153303917,-0.150087564757742,0.46158065673016,0.507738722403177,0,0,0,0,0,0,180822234.792542,132856546.537531,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.072274309068531,-0.159583435537803,-0.152922252619739,0.46158065673016,0.507738722403177,0,0,0,0,0,0,153640782.564545,143035568.347232,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0936172922515799,-0.187540652289218,-0.166791555821437,0.46158065673016,0.507738722403177,0,0,0,0,0,0,121552829.891519,117739560.328572,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.109672246127043,-0.20597735451337,-0.174541805440056,0.46158065673016,0.507738722403177,0,0,0,0,0,0,106383232.395736,101875166.695819,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.120998595395743,-0.216390823783538,-0.178244347702457,0.46158065673016,0.507738722403177,0,0,0,0,0,0,98316754.3171051,93166473.4613018,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.129028186699389,-0.223030095659313,-0.182812973936562,0.46158065673016,0.507738722403177,0,0,0,0,0,0,93372426.8332265,87978858.6025361,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.135133681915549,-0.229507512718091,-0.18894013608467,0.46158065673016,0.507738722403177,0,0,0,0,0,0,89945862.3583729,84573662.6801874,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.140098398701137,-0.236340995366423,-0.193997452941694,0.46158065673016,0.507738722403177,0,0,0,0,0,0,87368314.8555146,82132986.9176428,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.144194313111713,-0.242422171278672,-0.196287823396607,0.46158065673016,0.507738722403177,0,0,0,0,0,0,85347782.889554,80273570.6116315,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.147493427384819,-0.246999902574951,-0.195838619637708,0.46158065673016,0.507738722403177,0,0,0,0,0,0,83735537.3793347,78803834.6435411,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
