time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.12462664583113,-0.0675594280052266,-0.143447190877796,0.46158065673016,0.507738722403177,0,0,0,0,0,0,78851870.301281,65405938.9343011,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.185708556801072,-0.0877162180146477,-0.169972583057691,0.46158065673016,0.507738722403177,0,0,0,0,0,0,66145044.5162028,64500016.5625265,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.225163783192276,-0.100701868607668,-0.188635973157561,0.46158065673016,0.507738722403177,0,0,0,0,0,0,59715173.160824,59299278.461906,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.250440813939671,-0.108882955167727,-0.200661294332523,0.46158065673016,0.507738722403177,0,0,0,0,0,0,57373941.6551109,56879294.3303694,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.267119606769906,-0.114206779105601,-0.209148090431051,0.46158065673016,0.507738722403177,0,0,0,0,0,0,56336396.2357135,55826073.8670504,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.278825629020298,-0.117973342354411,-0.216417321474183,0.46158065673016,0.507738722403177,0,0,0,0,0,0,55722338.8529183,55320110.2536785,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.287591623549176,-0.120942124395843,-0.222513177476472,0.46158065673016,0.507738722403177,0,0,0,0,0,0,55277716.9273879,55022445.1678184,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.294409952463433,-0.123386598629093,-0.226923858916339,0.46158065673016,0.507738722403177,0,0,0,0,0,0,54937731.262646,54803780.1401525,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.299745227333012,-0.125345378622428,-0.229738206520391,0.46158065673016,0.507738722403177,0,0,0,0,0,0,54678996.4463107,54623845.6374284,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.303871875980599,-0.126855927031087,-0.231846343501318,0.46158065673016,0.507738722403177,0,0,0,0,0,0,54480726.7373291,54468689.6501501,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.30699138088357,-0.127981330883693,-0.234462286867582,0.46158065673016,0.507738722403177,0,0,0,0,0,0,54319007.5187619,54330803.4775438,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.309277598799886,-0.12879915808286,-0.237705452419117,0.46158065673016,0.507738722403177,0,0,0,0,0,0,54175480.6321341,54205042.5720177,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.310936817571775,-0.129389138102448,-0.240824295393629,0.46158065673016,0.507738722403177,0,0,0,0,0,0,54043825.7887541,54088891.9280711,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.31220892074399,-0.129832119660877,-0.243350903702671,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53921316.4552402,53981402.4889654,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.313309734651865,-0.130200678347014,-0.245166241968766,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53805679.2716482,53882286.595095,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.314360773659432,-0.130543927878326,-0.246372438487257,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53695355.6580707,53791132.5632434,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.315393556598456,-0.130881993796376,-0.247271529428205,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53589484.3239617,53707129.9298858,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.316391911169039,-0.131215305032075,-0.248320197721526,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53487042.9647098,53629434.8217541,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.317323219804447,-0.131535176732257,-0.249828241165348,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53387290.7165207,53556753.5284408,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.318161752239776,-0.131829114569896,-0.25168520750919,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53290567.6182298,53486899.3332719,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.318892514175764,-0.13208675793502,-0.253522684055399,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53197860.3012102,53418462.8594819,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.31950828449077,-0.132301065553003,-0.255100313357603,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53110019.0860616,53350608.6896969,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.320010917019529,-0.132469482319204,-0.256343232197144,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53027559.7601649,53283120.5799601,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.32041427815045,-0.132594652621354,-0.25728736962147,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52950626.3078017,53216226.1083506,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.320746100498047,-0.132684618250204,-0.258080700292676,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52878854.242244,53150384.2891012,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.321044581350194,-0.132752217322573,-0.258982333268548,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52811441.9372511,53086116.1011728,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.321344588746496,-0.132812078100097,-0.260229713498313,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52747169.9709476,53023836.0379298,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.321659943612627,-0.132875457010002,-0.261779074406194,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52684633.8956329,52963712.7605187,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
29,0,0,0,0,0,-0.321977170506327,-0.132951846397488,-0.263359952606954,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52622732.558312,52905722.3184148,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
30,0,0,0,0,0,-0.322271010612616,-0.133041415687948,-0.264730683466081,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52561101.1269827,52849727.5177749,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
31,0,0,0,0,0,-0.32252104774486,-0.133138344499693,-0.265782170767713,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52500082.2763234,52795589.2718922,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
32,0,0,0,0,0,-0.322721549154205,-0.133235092432797,-0.266555527941592,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52440413.1831875,52743188.3676276,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
33,0,0,0,0,0,-0.322883857762359,-0.133325781219476,-0.267265476983599,0.46158065673016,0.507738722403177,0,0,0,0,0,-9.81551473003074e-47,52382905.6949777,52692379.0910149,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
34,0,0,0,0,0,-0.32303247747229,-0.133407066142675,-0.268141166686196,0.46158065673016,0.507738722403177,0,0,0,0,0,-4.5388298675136e-36,52328128.589695,52642902.1482357,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
35,0,0,0,0,0,-0.323197412517947,-0.133477632371373,-0.26910962786957,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.38751968599685e-28,52276320.692993,52594430.6844773,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
36,0,0,0,0,0,-0.323404594764374,-0.133536821115902,-0.270015382294736,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.02140893638701e-22,52227080.9320425,52546533.4896037,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
37,0,0,0,0,0,-0.323668919022979,-0.133583693324785,-0.27075947759336,0.46158065673016,0.507738722403177,0,0,0,0,0,-5.16998143596995e-18,52179854.3614306,52498732.5838741,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
38,0,0,0,0,0,-0.323992548273994,-0.133617475863689,-0.271152670198454,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.69998540758482e-14,52134458.7525662,52450662.1616679,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
39,0,0,0,0,0,-0.324368185985604,-0.133639017113779,-0.270602548279746,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.35916160401925e-11,52091854.7600308,52402235.5635447,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
40,0,0,0,0,0,-0.324787960438716,-0.133652551124854,-0.267529068813969,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.57305771753357e-09,52055580.3274763,52354020.6469361,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
41,0,0,0,0,0,-0.325256868152169,-0.133666448016381,-0.259002065619986,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.29463525388917e-07,52033798.0512575,52307739.3220053,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
42,0,0,0,0,0,-0.325801474829922,-0.133695196867299,-0.242377314169941,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.04985244321547e-05,52039430.4518267,52266540.9577322,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
43,0,0,0,0,0,-0.326467153897657,-0.133757739486976,-0.218344875193712,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.000130203539821091,52085317.5716826,52234798.5905371,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
44,0,0,0,0,0,-0.327305148833463,-0.133873437409588,-0.190952328883347,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.000792240147403247,52177711.9620619,52217121.4114176,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
45,0,0,0,0,0,-0.328357396661944,-0.13405732941222,-0.164603920817958,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.00290315898297349,52313286.4767332,52217160.8078244,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
