time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0421129604607552,-0.0955612147659219,-0.133845623603035,0.46158065673016,0.507738722403177,0,0,0,0,0,0,90019415.7527093,80052239.106461,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0685664196906945,-0.12764144036752,-0.145068187538837,0.46158065673016,0.507738722403177,0,0,0,0,0,0,78571653.5091382,72026801.2738916,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0915126058216267,-0.152173270884313,-0.163585282764864,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.97891771699598e-50,74427298.6465437,69425271.7036246,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.109994985515696,-0.169652335472212,-0.180124612297653,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.89293374698772e-33,72350930.0572017,68342609.0720486,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.124353641753887,-0.182317663819136,-0.194850319187879,0.46158065673016,0.507738722403177,0,0,0,0,0,-4.81622953175632e-23,71078854.5396725,67780637.7560692,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.135379313950907,-0.191808541429194,-0.208559508419402,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.33271301865117e-16,70179909.2479262,67416825.6950916,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.143859132556549,-0.199165257095081,-0.221763482337384,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.85166631567244e-12,69473212.3188441,67130832.3890128,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.150438732136356,-0.20503725671264,-0.234635087749309,0.46158065673016,0.507738722403177,0,0,0,0,-5.5795195608458e-35,-6.69640303112822e-09,68875044.3974241,66873897.1951556,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.155611428419876,-0.209843298811529,-0.246480523795397,0.46158065673016,0.507738722403177,0,0,0,0,-4.99960759255855e-25,-1.49347374751807e-06,68346552.083909,66626311.9630962,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.159742130905553,-0.213868739285312,-0.254744441492005,0.46158065673016,0.507738722403177,0,0,0,0,-8.86579771256749e-20,-5.14198026197576e-05,67872386.9733777,66383369.7708104,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.163110727002238,-0.21731183822189,-0.255378596459065,0.46158065673016,0.507738722403177,0,0,0,0,-2.04336469125532e-16,-0.00066224003023654,67460422.1624333,66145201.1045672,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.165939182196719,-0.220310325698585,-0.245514318228921,0.46158065673016,0.507738722403177,0,0,0,0,-6.25060430695039e-13,-0.00417977132309463,67121659.9593354,65915817.353194,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.168400811575115,-0.22295442296896,-0.226571107639033,0.46158065673016,0.507738722403177,0,0,0,0,-4.66000065238288e-10,-0.0151966069068969,66855803.7382481,65699997.1603233,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.170618903242039,-0.225315886125106,-0.204378085176709,0.46158065673016,0.507738722403177,0,0,0,0,-4.43758232798728e-08,-0.0357365788208283,66644319.0394457,65500302.1241295,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.172667368792625,-0.227488936523306,-0.184487389451827,0.46158065673016,0.507738722403177,0,0,0,0,-1.59830797737854e-06,-0.0618650181944167,66459348.3047239,65316120.1936016,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.174580376591918,-0.22955108830487,-0.169061422519948,0.46158065673016,0.507738722403177,0,0,0,0,-2.64065597943262e-05,-0.0878707617761993,66277242.7356575,65144707.4252351,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.176367258212006,-0.231377497000802,-0.157733369531217,0.46158065673016,0.507738722403177,0,0,0,0,-0.000244593727714525,-0.110742349177507,66084724.8917193,64982749.6109232,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.178025422593597,-0.23242062617422,-0.149343720332653,0.46158065673016,0.507738722403177,0,0,0,0,-0.00137614205535041,-0.130095546515736,65877609.1559626,64826938.3551758,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.179546923730533,-0.23175411152777,-0.142800942813129,0.46158065673016,0.507738722403177,0,0,0,0,-0.00513969451143986,-0.146704744420577,65656665.0347668,64672962.1410273,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.180920007126228,-0.228646531227469,-0.137342397966067,0.46158065673016,0.507738722403177,0,0,0,0,-0.0136611877945115,-0.16144421239652,65423954.1404903,64514270.14001,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.182130456543773,-0.223242866645383,-0.132510965392396,0.46158065673016,0.507738722403177,0,0,0,0,-0.0276719847100006,-0.174936800053567,65180545.6056909,64342963.3609283,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.183165110299433,-0.216480414210358,-0.128064717230845,0.46158065673016,0.507738722403177,0,0,0,0,-0.0457516187999654,-0.187529694483441,64926502.6249106,64152162.9132126,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.184015701414536,-0.20938068735852,-0.123891547606669,0.46158065673016,0.507738722403177,0,0,0,0,-0.0656248849525871,-0.199375514522788,64662104.1196888,63937633.994107,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.184680473842182,-0.202567984300578,-0.119946608880153,0.46158065673016,0.507738722403177,0,0,0,0,-0.0856082931334915,-0.210519250267151,64387344.13011,63698455.2532879,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
