time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.042560845073383,-0.15802044896512,-0.165756159474453,0.46158065673016,0.507738722403177,0,0,0,0,0,0,217221838.163554,159010201.684413,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0657178011189014,-0.192034116467652,-0.164740445225526,0.46158065673016,0.507738722403177,0,0,0,0,0,0,191353390.518735,172683680.8252,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0838265652625778,-0.220979728320232,-0.17393763422445,0.46158065673016,0.507738722403177,0,0,0,0,0,0,155149047.18338,144116745.582924,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.0968534955586266,-0.237532187245349,-0.177746734466908,0.46158065673016,0.507738722403177,0,0,0,0,0,0,136379658.761931,125912072.95793,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.105877595887848,-0.246684983607801,-0.180923992227105,0.46158065673016,0.507738722403177,0,0,0,0,0,0,125573822.793556,115191146.48346,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.112428699749717,-0.25499942911553,-0.185595362750269,0.46158065673016,0.507738722403177,0,0,0,0,0,0,118576544.854353,108361331.905249,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.117539019291838,-0.263733010725451,-0.189034926595811,0.46158065673016,0.507738722403177,0,0,0,0,0,0,113618754.679249,103646007.304299,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.121630685489735,-0.27116115486214,-0.189357448498102,0.46158065673016,0.507738722403177,0,0,0,0,0,0,109892236.8259,100168749.920207,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.124840994821298,-0.276185400713288,-0.187120122592544,0.46158065673016,0.507738722403177,0,0,0,0,0,0,106989790.863219,97478327.5196581,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.127258610739867,-0.279174597108418,-0.184875390126263,0.46158065673016,0.507738722403177,0,0,0,0,0,0,104674740.671535,95325125.0058482,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
