time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0330540042704094,-0.15947633743603,-0.152816755522965,0.46158065673016,0.507738722403177,0,0,0,0,0,0,178029378.680555,142244633.021654,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0526959374037952,-0.196613286296266,-0.157067211531548,0.46158065673016,0.507738722403177,0,0,0,0,0,0,143664576.121812,129648046.705304,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0681048037735013,-0.223703676863772,-0.166593279787216,0.46158065673016,0.507738722403177,0,0,0,0,0,0,121430261.210513,110919687.495401,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.0797333975199733,-0.24164411969104,-0.17401570848143,0.46158065673016,0.507738722403177,0,0,0,0,0,0,110166084.265473,100552509.858437,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.0885184704545734,-0.256020783911198,-0.180276276672046,0.46158065673016,0.507738722403177,0,0,0,0,0,0,103539823.086929,94473747.8796687,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.0952096480681213,-0.267619407877102,-0.184097986799321,0.46158065673016,0.507738722403177,0,0,0,0,0,0,99163859.5576392,90527788.9297279,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.100291101845199,-0.276070456138754,-0.18545496429944,0.46158065673016,0.507738722403177,0,0,0,0,0,0,96059741.6485087,87757011.3376464,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.104123408653955,-0.282167364134241,-0.186538976090818,0.46158065673016,0.507738722403177,0,0,0,0,0,0,93749505.3088673,85696519.6448635,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.107015914722902,-0.287078581119615,-0.189254077858984,0.46158065673016,0.507738722403177,0,0,0,0,0,0,91960067.026954,84091462.1576748,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.109214210861806,-0.291292817707792,-0.192721470036597,0.46158065673016,0.507738722403177,0,0,0,0,0,0,90525414.1137881,82793538.4282461,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.110901293452419,-0.294693871942483,-0.195279995918833,0.46158065673016,0.507738722403177,0,0,0,0,0,0,89342171.8918686,81717694.9846125,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.112219614149073,-0.297075152886142,-0.196437969428002,0.46158065673016,0.507738722403177,0,0,0,0,0,0,88344944.4935363,80814182.4023298,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.113284301175446,-0.298510031836204,-0.196960952267033,0.46158065673016,0.507738722403177,0,0,0,0,0,0,87489170.1781543,80050922.3951194,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.114188722791124,-0.299544793331297,-0.197935695798837,0.46158065673016,0.507738722403177,0,0,0,0,0,0,86741090.9382215,79403369.8875668,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.115005450070815,-0.300898093723725,-0.199747031176945,0.46158065673016,0.507738722403177,0,0,0,0,0,0,86075289.5214374,78848134.0079292,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.11577533385546,-0.302769371798498,-0.201976624169847,0.46158065673016,0.507738722403177,0,0,0,0,0,0,85474899.2972064,78363812.9837827,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.116500771460601,-0.304706727955032,-0.203935203580557,0.46158065673016,0.507738722403177,0,0,0,0,0,0,84929736.1881193,77934028.7076826,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.117159385857629,-0.306113141332821,-0.205190549650157,0.46158065673016,0.507738722403177,0,0,0,0,0,0,84433706.7993287,77548130.9072016,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.117721624581315,-0.306770916158674,-0.205898317914027,0.46158065673016,0.507738722403177,0,0,0,0,0,0,83982494.349741,77199793.080794,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.118176534350586,-0.307024825124884,-0.20655007655886,0.46158065673016,0.507738722403177,0,0,0,0,0,0,83572378.6064634,76884417.7717014,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.118537746844234,-0.307492318209879,-0.207576957763791,0.46158065673016,0.507738722403177,0,0,0,0,0,0,83199106.2034994,76597603.5219649,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.118829947518598,-0.308463060349167,-0.209016621755069,0.46158065673016,0.507738722403177,0,0,0,0,0,0,82857757.6302668,76334879.778353,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.119075018631387,-0.309680784001847,-0.210669764954685,0.46158065673016,0.507738722403177,0,0,0,0,0,0,82543574.8205028,76092374.6158273,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.119287759103507,-0.310634979275163,-0.212262711429734,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.17322382067193e-34,82252369.5545523,75867492.1287455,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.119480432761027,-0.311012078558284,-0.21348130319381,0.46158065673016,0.507738722403177,0,0,0,0,0,-4.67042398911212e-28,81980797.9578532,75659304.6278254,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.119669110069244,-0.310919789335825,-0.214243282688877,0.46158065673016,0.507738722403177,0,0,0,0,0,-5.56680076423905e-23,81726333.7109362,75467533.540421,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.119875662494251,-0.310790606379177,-0.214751960549067,0.46158065673016,0.507738722403177,0,0,0,0,0,-8.1609167883565e-19,81487091.3057456,75291679.3349039,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.120122342928435,-0.310954143684999,-0.215312967826585,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.11327637237695e-15,81261611.0191883,75130448.1024972,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
29,0,0,0,0,0,-0.120423736317683,-0.311377156604805,-0.216135514833791,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.35800425461145e-12,81048711.9197592,74982156.2299335,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
30,0,0,0,0,0,-0.120782860434241,-0.311798089545084,-0.217169263404173,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.80749326111735e-10,80847513.8404564,74844959.1054431,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
31,0,0,0,0,0,-0.121192322516409,-0.311929413975966,-0.217985343817504,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.22264264339726e-08,80657204.9536143,74717545.5504568,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
