time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0450941317039236,-0.144166190118659,-0.136838946380161,0.46158065673016,0.507738722403177,0,0,0,0,0,0,135593312.588166,107947796.702797,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.070844004488891,-0.179330447522615,-0.146527188361565,0.46158065673016,0.507738722403177,0,0,0,0,0,0,106495282.274555,102171595.643304,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0916685303085737,-0.20874920896083,-0.161488966158962,0.46158065673016,0.507738722403177,0,0,0,0,0,0,87601701.6488,85554750.6326047,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.10710641087389,-0.227716164372083,-0.171133484535404,0.46158065673016,0.507738722403177,0,0,0,0,0,0,79458053.2634535,76681215.4824059,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.118082108253154,-0.239390870800215,-0.177427543268934,0.46158065673016,0.507738722403177,0,0,0,0,0,0,75327734.6495647,72103309.2601297,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.126086115865454,-0.248142806896557,-0.183709162671213,0.46158065673016,0.507738722403177,0,0,0,0,0,0,72819493.1142256,69448094.9210999,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.132312446074537,-0.256443444167448,-0.190305326156875,0.46158065673016,0.507738722403177,0,0,0,0,0,0,71043365.2816167,67686073.932386,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.13734566937296,-0.263993321710686,-0.195642405287947,0.46158065673016,0.507738722403177,0,0,0,0,0,0,69670085.404086,66395288.9775656,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.141391245958945,-0.269982478779951,-0.19894293205082,0.46158065673016,0.507738722403177,0,0,0,0,0,0,68571070.9127841,65400993.665121,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.144555049035231,-0.274273941971924,-0.201104543837771,0.46158065673016,0.507738722403177,0,0,0,0,0,0,67679084.7774796,64615428.4158196,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.146954852136204,-0.277303051556518,-0.204229514720376,0.46158065673016,0.507738722403177,0,0,0,0,0,0,66939387.4046442,63979956.1479347,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.148729909222691,-0.279765695965616,-0.208879707344567,0.46158065673016,0.507738722403177,0,0,0,0,0,0,66304455.3127745,63448252.8953134,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.150023421466723,-0.282191027003249,-0.213825621418226,0.46158065673016,0.507738722403177,0,0,0,0,0,0,65741622.2081055,62984672.6094378,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.150970702361339,-0.284637094003567,-0.217928877479176,0.46158065673016,0.507738722403177,0,0,0,0,0,0,65234450.3789743,62567253.9731809,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.15170372403801,-0.286882624140845,-0.220794265435879,0.46158065673016,0.507738722403177,0,0,0,0,0,0,64775011.7460971,62185754.8339748,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.152350873465179,-0.288740877584289,-0.222587589879407,0.46158065673016,0.507738722403177,0,0,0,0,0,0,64356948.893386,61836983.7725643,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.153013876425232,-0.290150525913689,-0.224028896322717,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63973850.6742718,61519594.5426504,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.153743177749546,-0.291162850469742,-0.226257237699317,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63618367.3678664,61231802.4388168,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.15454194651758,-0.291964637256361,-0.229882626904981,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63282701.2717196,60970222.2865617,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.155390260474238,-0.292900140922658,-0.234322044282051,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62960212.1491895,60729246.388222,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.156262013699702,-0.294312235876579,-0.23853827458261,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62646919.8085566,60501726.9876158,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.157124797891575,-0.296226224719682,-0.241854844761335,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62342228.1429676,60281343.4537717,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.157936962799685,-0.298298086379079,-0.24410025559795,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62047955.9048952,60064875.7732445,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.158654224022225,-0.300104922429648,-0.245705216382701,0.46158065673016,0.507738722403177,0,0,0,0,0,0,61766051.6086676,59852422.795952,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.159243667453758,-0.30138522787519,-0.247743411387337,0.46158065673016,0.507738722403177,0,0,0,0,0,0,61497263.9156588,59646007.917381,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.159691195212038,-0.302093471031182,-0.251195978549526,0.46158065673016,0.507738722403177,0,0,0,0,0,0,61240614.6574962,59447944.0318281,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.160002834879972,-0.302400188659698,-0.255720224432901,0.46158065673016,0.507738722403177,0,0,0,0,0,0,60994301.9163355,59259566.5861356,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.160203171787986,-0.302674443735054,-0.260124165708039,0.46158065673016,0.507738722403177,0,0,0,0,0,0,60756159.2794299,59080540.6470683,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
29,0,0,0,0,0,-0.160330280887562,-0.303307788449699,-0.263561209820818,0.46158065673016,0.507738722403177,0,0,0,0,0,0,60524655.3884296,58908967.9012097,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
30,0,0,0,0,0,-0.160425875110096,-0.304413398500402,-0.266138642511326,0.46158065673016,0.507738722403177,0,0,0,0,0,0,60299300.323837,58742388.851904,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
31,0,0,0,0,0,-0.160525411512733,-0.30577862571645,-0.269104109522856,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.33103358003986e-44,60080151.0448663,58579132.4641947,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
32,0,0,0,0,0,-0.160652282759813,-0.307094917690277,-0.273072613157746,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.57991935207973e-32,59867092.0424133,58418682.1384279,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
33,0,0,0,0,0,-0.160816254019789,-0.308140445980214,-0.276776977308357,0.46158065673016,0.507738722403177,0,0,0,0,0,-4.98954133919492e-24,59659767.871436,58261410.9075866,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
34,0,0,0,0,0,-0.161016300192861,-0.308825175628713,-0.279004883054637,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.19274849688956e-18,59458392.8965022,58108126.1588382,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
35,0,0,0,0,0,-0.161246530828986,-0.309205638409032,-0.279709406347336,0.46158065673016,0.507738722403177,0,0,0,0,0,-5.58479702516366e-14,59263683.1754662,57959809.4239604,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
36,0,0,0,0,0,-0.161500813895559,-0.309508870849738,-0.279375796726914,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.00721921247838e-10,59075993.2601491,57816996.0105669,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
37,0,0,0,0,0,-0.161775378946951,-0.310076917816576,-0.278636771611674,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.66980343690166e-08,58896400.3135186,57679409.2427181,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
