time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.029709038609392,-0.0964402458776329,-0.112597839059063,0.46158065673016,0.507738722403177,0,0,0,0,0,0,213036745.209986,165355237.683241,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0480017292247047,-0.123534281146617,-0.117772324928085,0.46158065673016,0.507738722403177,0,0,0,0,0,0,174585796.777575,161646433.587555,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0646647332940829,-0.14803152821388,-0.130286744370064,0.46158065673016,0.507738722403177,0,0,0,0,0,0,140856905.649702,133405276.650241,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.0785502957144568,-0.165031277760795,-0.138589943831217,0.46158065673016,0.507738722403177,0,0,0,0,0,0,124290563.02,116869936.564102,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.0895900633850848,-0.176401620016531,-0.144264920747593,0.46158065673016,0.507738722403177,0,0,0,0,0,0,115103448.622837,107545023.617323,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.0983736134842394,-0.185451997323248,-0.149780552700256,0.46158065673016,0.507738722403177,0,0,0,0,0,0,109314612.770198,101806038.600203,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.105494789914461,-0.193705914686161,-0.15496262877817,0.46158065673016,0.507738722403177,0,0,0,0,0,0,105284536.311089,97951186.1584514,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.111321723238555,-0.200952151570469,-0.158641714115349,0.46158065673016,0.507738722403177,0,0,0,0,0,0,102286515.784581,95173963.9014602,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.116059572204076,-0.206745391223314,-0.160335769636375,0.46158065673016,0.507738722403177,0,0,0,0,0,0,99966850.3111535,93070756.7335243,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.119854374399715,-0.211072462835515,-0.160793061616734,0.46158065673016,0.507738722403177,0,0,0,0,0,0,98127917.3364794,91420121.7956811,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.122846917614712,-0.21434014940787,-0.161856718277315,0.46158065673016,0.507738722403177,0,0,0,0,0,0,96639917.995363,90086804.8730445,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
