time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0184706728940105,-0.0623189354446967,-0.0751809803403726,0.46158065673016,0.507738722403177,0,0,0,0,0,0,270959696.08088,215033377.174963,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0284675813243682,-0.077785464074931,-0.0753328127528117,0.46158065673016,0.507738722403177,0,0,0,0,0,0,216333019.130106,205484472.683057,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0393537305427382,-0.0965473671493464,-0.0858079127591517,0.46158065673016,0.507738722403177,0,0,0,0,0,0,167975426.496879,162933978.600449,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.0499175926125876,-0.111859813712414,-0.094736364380279,0.46158065673016,0.507738722403177,0,0,0,0,0,0,144997834.104977,138664363.550923,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.0594073747716292,-0.123095038616693,-0.101013213406156,0.46158065673016,0.507738722403177,0,0,0,0,0,0,132676129.816892,125417431.215382,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.0676848502526541,-0.131834288899306,-0.10608526116613,0.46158065673016,0.507738722403177,0,0,0,0,0,0,125190133.108802,117502853.116225,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.0749016943772209,-0.139597906412558,-0.111000902896777,0.46158065673016,0.507738722403177,0,0,0,0,0,0,120153429.270073,112343089.492999,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.0812210749457419,-0.146748050716485,-0.115543231440787,0.46158065673016,0.507738722403177,0,0,0,0,0,0,116486284.828781,108725400.617733,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.086732004506232,-0.153003729013571,-0.119096407272085,0.46158065673016,0.507738722403177,0,0,0,0,0,0,113669171.327276,106047259.868086,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.091476898053294,-0.15812459651849,-0.121338345956767,0.46158065673016,0.507738722403177,0,0,0,0,0,0,111432477.285845,103987474.687588,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.0954938173336936,-0.162137155220714,-0.122573500461381,0.46158065673016,0.507738722403177,0,0,0,0,0,0,109620731.563947,102357973.30856,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.0988387276088597,-0.165310370766805,-0.123796642932686,0.46158065673016,0.507738722403177,0,0,0,0,0,0,108131219.825039,101037331.333266,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.101590489407635,-0.168022118392468,-0.125952243267362,0.46158065673016,0.507738722403177,0,0,0,0,0,0,106886908.094649,99941051.0085401,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.103848184960666,-0.170559656421834,-0.12900724078548,0.46158065673016,0.507738722403177,0,0,0,0,0,0,105827580.599166,99008137.7201834,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.105723840136709,-0.173001449908444,-0.132277169603085,0.46158065673016,0.507738722403177,0,0,0,0,0,0,104906939.641009,98196818.6928142,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.107331605420619,-0.175279406573438,-0.135127427309808,0.46158065673016,0.507738722403177,0,0,0,0,0,0,104091524.55049,97480629.8195479,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.108771132531816,-0.177291146605771,-0.137212045196584,0.46158065673016,0.507738722403177,0,0,0,0,0,0,103358770.908632,96843267.726131,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.110111339731139,-0.17896380871655,-0.138483593743346,0.46158065673016,0.507738722403177,0,0,0,0,0,0,102694090.229802,96273777.246488,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.111386137913199,-0.180276962342848,-0.139172253236125,0.46158065673016,0.507738722403177,0,0,0,0,0,0,102086728.387604,95764208.1761752,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.112603766915443,-0.181283862997421,-0.139787949759946,0.46158065673016,0.507738722403177,0,0,0,0,0,0,101528389.807935,95307859.2381612,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.113761156783514,-0.182138760186433,-0.140960581158764,0.46158065673016,0.507738722403177,0,0,0,0,0,0,101012092.163726,94898135.4573397,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.114854852312079,-0.183082987686917,-0.143056638219094,0.46158065673016,0.507738722403177,0,0,0,0,0,0,100531659.352208,94527876.1961588,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.115884600284444,-0.184330371787133,-0.145858007507433,0.46158065673016,0.507738722403177,0,0,0,0,0,0,100081440.296232,94189409.6468543,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.116850583070345,-0.185915657834907,-0.148810721913036,0.46158065673016,0.507738722403177,0,0,0,0,0,0,99656435.5645758,93875427.1313622,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.117749322905449,-0.187669675984307,-0.151401891805698,0.46158065673016,0.507738722403177,0,0,0,0,0,0,99252582.5214188,93580089.4334715,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.11857301177182,-0.189337307428098,-0.15333143215815,0.46158065673016,0.507738722403177,0,0,0,0,0,0,98867284.9155004,93299617.8566567,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.119312840551056,-0.190704603688452,-0.154548095460885,0.46158065673016,0.507738722403177,0,0,0,0,0,0,98499303.6378672,93032158.7157173,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.119963662306205,-0.191661052595074,-0.155275030581603,0.46158065673016,0.507738722403177,0,0,0,0,0,0,98148139.0881431,92777181.0540438,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
29,0,0,0,0,0,-0.120528486334607,-0.192220663683327,-0.156055226485922,0.46158065673016,0.507738722403177,0,0,0,0,0,0,97813560.5976728,92534847.3863329,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
30,0,0,0,0,0,-0.121022101487985,-0.192531696515251,-0.157597903516802,0.46158065673016,0.507738722403177,0,0,0,0,0,0,97495109.6022049,92305365.9156362,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
31,0,0,0,0,0,-0.121471306537088,-0.192847588505561,-0.160224869529282,0.46158065673016,0.507738722403177,0,0,0,0,0,0,97191929.8895275,92088433.2586105,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
32,0,0,0,0,0,-0.1219098424357,-0.193410217946848,-0.163503847459987,0.46158065673016,0.507738722403177,0,0,0,0,0,0,96902680.2875919,91882992.0964584,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
33,0,0,0,0,0,-0.122368542337595,-0.194307353891364,-0.166606520110423,0.46158065673016,0.507738722403177,0,0,0,0,0,0,96625699.5160326,91687485.338768,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
34,0,0,0,0,0,-0.122865720348337,-0.195443779599162,-0.168872792474464,0.46158065673016,0.507738722403177,0,0,0,0,0,0,96359320.9090882,91500213.1441671,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
35,0,0,0,0,0,-0.123403674999706,-0.196631049733549,-0.170090961521442,0.46158065673016,0.507738722403177,0,0,0,0,0,0,96102070.4827386,91319987.6774098,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
36,0,0,0,0,0,-0.123972292795679,-0.197690215629338,-0.170686903825903,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.5905152927363e-28,95852793.9174166,91146234.2530781,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
37,0,0,0,0,0,-0.124555916075074,-0.198506185313333,-0.171712362541698,0.46158065673016,0.507738722403177,0,0,0,0,0,-9.04918099594713e-22,95610710.3235996,90978628.0518419,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
38,0,0,0,0,0,-0.125139324842427,-0.199050072478463,-0.173798772089832,0.46158065673016,0.507738722403177,0,0,0,0,0,-6.23221005961508e-17,95375183.5599312,90817091.1893527,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
39,0,0,0,0,0,-0.125711124559264,-0.199395674204258,-0.176278821435537,0.46158065673016,0.507738722403177,0,0,0,0,0,-2.41446882285741e-13,95146068.2265732,90661649.8846278,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
40,0,0,0,0,0,-0.126264785412383,-0.199719837911282,-0.178079623357855,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.19454926128699e-10,94923545.0300252,90512237.8664593,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
41,0,0,0,0,0,-0.126798029166932,-0.200238574026402,-0.17859300640737,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.44723694676483e-08,94707784.5596841,90368537.9527011,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
42,0,0,0,0,0,-0.127311131270931,-0.201077111481781,-0.177720164750667,0.46158065673016,0.507738722403177,0,0,0,0,0,-6.6186497802086e-07,94499034.9046555,90229935.0980587,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
43,0,0,0,0,0,-0.12780397395319,-0.202191054689512,-0.17576941536176,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.48000479908871e-05,94297608.788321,90095624.4219344,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
44,0,0,0,0,0,-0.128276099483571,-0.203412297842713,-0.173398902610862,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.000185505813123181,94103817.6379033,89964804.7707223,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
45,0,0,0,0,0,-0.128726914993816,-0.204553092768127,-0.17099551542992,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.00137061341334443,93917860.8629197,89836836.7809449,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
46,0,0,0,0,0,-0.129156543606997,-0.205468123387507,-0.167498459947946,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.00610589610885888,93739716.3065698,89711398.7093982,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
47,0,0,0,0,0,-0.129567098533287,-0.206071145380654,-0.161052526894486,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.0173547320808271,93568947.6338058,89588435.0785428,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
48,0,0,0,0,0,-0.129963778547841,-0.206345076983704,-0.15197252531417,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.0349476685938056,93404516.7766612,89468053.2729339,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
49,0,0,0,0,0,-0.130355345303522,-0.206368582885699,-0.142261747443726,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.0556548993382187,93244776.0707204,89350464.977905,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
50,0,0,0,0,0,-0.130753525717717,-0.206340445137143,-0.133368813167534,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.0763288297611691,93087670.2073789,89235907.2547342,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
