time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0329237908493821,-0.0947032738678717,-0.129362531384646,0.46158065673016,0.507738722403177,0,0,0,0,0,0,157622438.573984,129686818.182885,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0540900400562385,-0.124782569162234,-0.138026669077249,0.46158065673016,0.507738722403177,0,0,0,0,0,0,128305077.114321,115824914.676758,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0721168794232005,-0.147456092947632,-0.150334117991132,0.46158065673016,0.507738722403177,0,0,0,0,0,0,111455191.300357,102233261.692688,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.0867111505999362,-0.163779485412704,-0.160025572508739,0.46158065673016,0.507738722403177,0,0,0,0,0,0,102837883.643137,94779998.4065146,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.0982713778038325,-0.176291025398134,-0.167562998522178,0.46158065673016,0.507738722403177,0,0,0,0,0,0,97768801.5498528,90443467.6389894,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.107354083701202,-0.1861161890285,-0.172873647869797,0.46158065673016,0.507738722403177,0,0,0,0,0,0,94449262.6296038,87672658.9113313,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.11445474047852,-0.19374160294482,-0.17657777035898,0.46158065673016,0.507738722403177,0,0,0,0,0,0,92115303.9793215,85761424.8639574,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.119992452627509,-0.199672899720675,-0.180134748649118,0.46158065673016,0.507738722403177,0,0,0,0,0,0,90385608.9505494,84362440.4778253,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.124321144691045,-0.204437740228581,-0.184205398742468,0.46158065673016,0.507738722403177,0,0,0,0,0,0,89045295.2195284,83287490.3068413,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.127733083424365,-0.20840107852811,-0.188171941298442,0.46158065673016,0.507738722403177,0,0,0,0,0,0,87967506.771118,82427786.6106343,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.130461221052205,-0.211731132125977,-0.191367050610674,0.46158065673016,0.507738722403177,0,0,0,0,0,0,87075796.4010237,81718785.5429975,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
