time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0998874992924714,-0.206686657540785,-0.181452564634174,0.46158065673016,0.507738722403177,0,0,0,0,0,0,108250699.885986,87281743.7621668,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.141639419522713,-0.247237360443424,-0.194085239139377,0.46158065673016,0.507738722403177,0,0,0,0,0,0,87598979.0263864,80611043.4995964,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.166368146705078,-0.271445744878813,-0.204907259177423,0.46158065673016,0.507738722403177,0,0,0,0,0,0,75901537.5241142,70774852.2282657,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.180971426898481,-0.284618668487838,-0.212019525265704,0.46158065673016,0.507738722403177,0,0,0,0,0,0,70309425.9175141,65569349.8097256,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.190296478895171,-0.294286178468573,-0.218130572611185,0.46158065673016,0.507738722403177,0,0,0,0,0,0,67043303.2340221,62587201.8975272,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.19669414455719,-0.30225586854792,-0.222387326269406,0.46158065673016,0.507738722403177,0,0,0,0,0,0,64856195.3164708,60638952.6071131,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.201098178562304,-0.307932018322445,-0.224122403768813,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63291850.3145978,59253054.4158528,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.204044091297404,-0.311596339754454,-0.224692018794968,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62128097.7885139,58211701.4688572,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.205986403520708,-0.314277672189223,-0.226458656352677,0.46158065673016,0.507738722403177,0,0,0,0,0,0,61222394.9781642,57391683.2144062,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.207303685869939,-0.316642106787746,-0.229651020276919,0.46158065673016,0.507738722403177,0,0,0,0,0,0,60481578.6999822,56717940.2922706,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.2082847173556,-0.318709785084483,-0.23273177704768,0.46158065673016,0.507738722403177,0,0,0,0,0,0,59852632.4052065,56149560.0699223,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.209127923814726,-0.320303044130864,-0.234617569878717,0.46158065673016,0.507738722403177,0,0,0,0,0,0,59307271.9603966,55666459.2889222,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.20993032071039,-0.321332935598199,-0.235328229130178,0.46158065673016,0.507738722403177,0,0,0,0,0,0,58828833.7091623,55256787.8563524,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.210712342148941,-0.321941176067766,-0.235596145495489,0.46158065673016,0.507738722403177,0,0,0,0,0,0,58404691.6166277,54909729.7646955,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
