time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0690614518965908,-0.247777482011246,-0.190260233626445,0.46158065673016,0.507738722403177,0,0,0,0,0,0,82281250.3475679,69058040.81648,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0995011635023801,-0.292557619778066,-0.202786739878884,0.46158065673016,0.507738722403177,0,0,0,0,0,0,75489213.4024089,66288023.828983,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.1178603993048,-0.320932591931778,-0.213730646617699,0.46158065673016,0.507738722403177,0,0,0,0,0,0,71476666.0621983,63755314.9397559,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.129230905182321,-0.338984428984529,-0.221234814863691,0.46158065673016,0.507738722403177,0,0,0,0,0,0,69174254.0200943,62169692.3425404,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.136499047631124,-0.350935022674417,-0.226557817679681,0.46158065673016,0.507738722403177,0,0,0,0,0,0,67691348.1957069,61108811.6576337,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.141322338723662,-0.359133751148086,-0.230564051588758,0.46158065673016,0.507738722403177,0,0,0,0,0,0,66642334.2232202,60341389.3098311,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.144652468967537,-0.364929622251027,-0.233693347466287,0.46158065673016,0.507738722403177,0,0,0,0,0,-9.40698271125933e-30,65848424.0992602,59754031.736903,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.147045820117715,-0.369171275951459,-0.236245818116308,0.46158065673016,0.507738722403177,0,0,0,0,0,-9.91191468930479e-25,65217902.7337025,59286062.7993383,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.148834811951904,-0.372374562497028,-0.23839499868678,0.46158065673016,0.507738722403177,0,0,0,0,0,-9.50682964159676e-21,64699817.0330167,58902030.3812873,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.150222653728953,-0.374843698404672,-0.240247629636359,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.59690377552726e-17,64263646.7115802,58579796.3407708,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
