time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0657799911144502,-0.141341959821483,-0.187101068228114,0.46158065673016,0.507738722403177,0,0,0,0,0,0,81874450.8871941,72130154.6275825,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.101223102987774,-0.179182336678034,-0.196147599417283,0.46158065673016,0.507738722403177,0,0,0,0,0,0,71223002.6998465,65548879.25483,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.126443971242865,-0.204344913416926,-0.211916065549597,0.46158065673016,0.507738722403177,0,0,0,0,0,0,66922212.980902,62714652.8827767,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.143848604476556,-0.22093531413678,-0.225473662137435,0.46158065673016,0.507738722403177,0,0,0,0,0,0,64727563.6911419,61311541.186931,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.155797255450264,-0.232275896804148,-0.236979432315964,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63377409.1098171,60470198.7931617,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.164099350044933,-0.24032075857534,-0.247004765391092,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62428079.9648224,59881040.335017,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.169985046414521,-0.246237645195792,-0.256038698337733,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.22161140119855e-14,61695705.026123,59420410.7887825,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.174256692523164,-0.250733448471415,-0.264359966159039,0.46158065673016,0.507738722403177,0,0,0,0,0,-9.34092921928319e-11,61092811.3766433,59032773.8374541,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.177433438403022,-0.254235509257213,-0.272203822988302,0.46158065673016,0.507738722403177,0,0,0,0,0,-5.69040434049835e-08,60574396.0723241,58691029.343825,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.179855069592946,-0.257032059490675,-0.279659820140858,0.46158065673016,0.507738722403177,0,0,0,0,0,-5.87448744500712e-06,60115084.9243053,58380954.3366697,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.181748406048672,-0.259324535544175,-0.286513079555135,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.000153936249116613,59699964.2456981,58094456.3165208,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.183266376741954,-0.26123864832738,-0.291649785136972,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.00146587047109207,59320174.2520467,57826653.3283869,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
