time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.119092579590525,-0.144875743786436,-0.190393529238066,0.46158065673016,0.507738722403177,0,0,0,0,0,0,87921046.2320332,70950374.3421018,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.170226081761268,-0.178908512885108,-0.206812723858328,0.46158065673016,0.507738722403177,0,0,0,0,0,0,72440451.371898,70011315.7195436,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.201605115378384,-0.200491920586144,-0.222238024463995,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62838636.6057266,62101545.9657469,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.220087636681612,-0.212740814306678,-0.231304360981844,0.46158065673016,0.507738722403177,0,0,0,0,0,0,58780764.1375585,57772772.4856378,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.231049707163245,-0.219609784308593,-0.237717413912367,0.46158065673016,0.507738722403177,0,0,0,0,0,0,56704825.5095765,55520988.9381623,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.238225773310609,-0.224253127620984,-0.24459105989698,0.46158065673016,0.507738722403177,0,0,0,0,0,0,55375095.9443626,54198279.0425901,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.243631494858413,-0.22840489446079,-0.250782424618442,0.46158065673016,0.507738722403177,0,0,0,0,0,0,54385055.8201611,53296147.8286904,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.247954185188709,-0.232139594926873,-0.254713295568527,0.46158065673016,0.507738722403177,0,0,0,0,0,0,53610327.1757392,52610375.6399801,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.251329212191269,-0.235072233944079,-0.256544726967202,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52999426.8428106,52065838.5033552,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.253830221246454,-0.237125489396262,-0.25835798144541,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52509401.3873711,51624144.8140852,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.255557797611969,-0.238449971089763,-0.261915342703735,0.46158065673016,0.507738722403177,0,0,0,0,0,0,52098103.7227253,51257587.127026,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.256642738284065,-0.239292207328339,-0.266399911699538,0.46158065673016,0.507738722403177,0,0,0,0,0,0,51737787.0919245,50944067.7154085,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.257261027089975,-0.239923381420486,-0.270336902313023,0.46158065673016,0.507738722403177,0,0,0,0,0,0,51418232.3041206,50667337.5008716,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.257621306435897,-0.240531911317019,-0.273100906769882,0.46158065673016,0.507738722403177,0,0,0,0,0,0,51135241.5000775,50417327.6730235,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.257931447184043,-0.241164563165076,-0.274718366055769,0.46158065673016,0.507738722403177,0,0,0,0,0,0,50884223.6286334,50189672.3304442,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.258339174353511,-0.241785663770928,-0.275686946051812,0.46158065673016,0.507738722403177,0,0,0,0,0,0,50659229.6167208,49983130.5455035,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.258890620071886,-0.242352685877039,-0.276939794091973,0.46158065673016,0.507738722403177,0,0,0,0,0,0,50453389.3384139,49796640.9801759,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.259549375068279,-0.242834698944131,-0.279267146752699,0.46158065673016,0.507738722403177,0,0,0,0,0,0,50259765.2504156,49628000.3178065,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.260245141246952,-0.243208136157895,-0.282507706802742,0.46158065673016,0.507738722403177,0,0,0,0,0,0,50073020.3877445,49474098.5631184,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.260912406697735,-0.243464229466664,-0.285804793852944,0.46158065673016,0.507738722403177,0,0,0,0,0,0,49891625.8475723,49331854.5431485,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.261508599187436,-0.243629286045169,-0.288505262739913,0.46158065673016,0.507738722403177,0,0,0,0,0,0,49716780.1978219,49198743.1274318,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.262017326255148,-0.243776847337194,-0.290419214945853,0.46158065673016,0.507738722403177,0,0,0,0,0,0,49550679.8750327,49072468.6376203,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
23,0,0,0,0,0,-0.262433522350908,-0.244008044523305,-0.29168427800257,0.46158065673016,0.507738722403177,0,0,0,0,0,0,49394157.78347,48951634.6639684,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
24,0,0,0,0,0,-0.262760028886872,-0.244381155956104,-0.292782943096937,0.46158065673016,0.507738722403177,0,0,0,0,0,0,49248457.9358939,48834632.5907383,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
25,0,0,0,0,0,-0.262999151952723,-0.244863058017242,-0.294477715023268,0.46158065673016,0.507738722403177,0,0,0,0,0,0,49113125.3417246,48720366.9924104,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
26,0,0,0,0,0,-0.263150504479826,-0.245356706058406,-0.297141575251868,0.46158065673016,0.507738722403177,0,0,0,0,0,0,48985981.3723011,48608680.5833478,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
27,0,0,0,0,0,-0.263220478948355,-0.245764645842635,-0.300283535961334,0.46158065673016,0.507738722403177,0,0,0,0,0,0,48864525.5869363,48500009.1113109,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
28,0,0,0,0,0,-0.263230237555975,-0.24602643726509,-0.303142910029142,0.46158065673016,0.507738722403177,0,0,0,0,0,0,48747109.9467803,48395022.9031995,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
