time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0385037917248134,-0.14047285256504,-0.155583421793335,0.46158065673016,0.507738722403177,0,0,0,0,0,0,116521002.324425,99557496.0255349,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0617422148676247,-0.176730129589879,-0.160273170004465,0.46158065673016,0.507738722403177,0,0,0,0,0,0,97457458.9043465,87550772.3359208,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0804445156198647,-0.204138530431,-0.173100683329587,0.46158065673016,0.507738722403177,0,0,0,0,0,0,88636619.8536285,80785687.8643965,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.0948062954768729,-0.223509923669082,-0.183236892631737,0.46158065673016,0.507738722403177,0,0,0,0,0,0,84037223.9697914,77191011.2227923,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.105564563041431,-0.237439737794129,-0.191306595130501,0.46158065673016,0.507738722403177,0,0,0,0,0,0,81252112.7058286,75037333.5076468,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.11357628484992,-0.247801401674328,-0.198406157073068,0.46158065673016,0.507738722403177,0,0,0,0,0,0,79372136.4926452,73602807.7851567,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.119580162304471,-0.255709103816377,-0.204614036670444,0.46158065673016,0.507738722403177,0,0,0,0,0,0,77998126.9530524,72566562.485855,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.124141437212054,-0.26184466970664,-0.210043641471534,0.46158065673016,0.507738722403177,0,0,0,0,0,0,76932784.6392669,71771524.135231,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.127668801025103,-0.266749285729476,-0.215109849682906,0.46158065673016,0.507738722403177,0,0,0,0,0,0,76068673.5004808,71132950.2150415,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.130448802247805,-0.270831520503755,-0.219965133922977,0.46158065673016,0.507738722403177,0,0,0,0,0,0,75343380.584536,70600834.367897,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.132677963372417,-0.274289887599676,-0.224530689642929,0.46158065673016,0.507738722403177,0,0,0,0,0,0,74718651.9846316,70144356.7372822,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.134491617847964,-0.277208034108745,-0.22882966689376,0.46158065673016,0.507738722403177,0,0,0,0,0,-9.88394294966819e-17,74169932.4816145,69744127.3366165,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.135988079580821,-0.279705556646252,-0.233038778758737,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.93390293126252e-13,73680443.4110717,69387357.0332041,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.137243312363422,-0.28192861863287,-0.237241278386747,0.46158065673016,0.507738722403177,0,0,0,0,0,-7.49084504495795e-11,73238108.1361152,69065029.1101687,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.138316458763727,-0.283945370820085,-0.241318850916027,0.46158065673016,0.507738722403177,0,0,0,0,0,-8.62517896500434e-09,72834091.8152687,68770484.5313715,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.139252662453899,-0.285751109682757,-0.245169120470861,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.87366116215099e-07,72461751.2575945,68499313.3090985,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.140086143142501,-0.28735824881098,-0.248777149098956,0.46158065673016,0.507738722403177,0,0,0,0,0,-8.00451950041287e-06,72116245.3956259,68248164.6817594,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.140843013318499,-0.288828759809475,-0.251898469147204,0.46158065673016,0.507738722403177,0,0,0,0,0,-8.59131371786165e-05,71794783.6535332,68014359.3442308,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.141542795795853,-0.290209458986466,-0.253854548415488,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.000541293569381153,71495548.8197466,67795775.6388801,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
20,0,0,0,0,0,-0.142199434151322,-0.291482526058048,-0.253583201150358,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.00224060767102399,71217623.9047877,67590815.480527,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
21,0,0,0,0,0,-0.142822976611062,-0.29260498276217,-0.24967535554993,0.46158065673016,0.507738722403177,0,0,0,0,0,-0.00666009889909442,70960502.7371159,67398357.5588089,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
22,0,0,0,0,0,-0.143421586764226,-0.29357393407254,-0.241107406723615,0.46158065673016,0.507738722403177,0,0,0,0,-6.45591655845518e-60,-0.015180521198619,70723442.3956279,67217625.8536685,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
