time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0252723937903125,-0.068373442747581,-0.0899521241172505,0.46158065673016,0.507738722403177,0,0,0,0,0,0,181369320.141151,148462464.768249,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0418002719408179,-0.0915544948959491,-0.0998272026819233,0.46158065673016,0.507738722403177,0,0,0,0,0,0,155654666.108945,138004440.50482,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0573236286052048,-0.111002166548271,-0.112005920332695,0.46158065673016,0.507738722403177,0,0,0,0,0,0,137074855.156264,123906132.437978,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.0709565660754208,-0.125799710732485,-0.121546881006618,0.46158065673016,0.507738722403177,0,0,0,0,0,0,126607296.344444,115028844.038243,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.0824687330428907,-0.137233057847205,-0.128809273661469,0.46158065673016,0.507738722403177,0,0,0,0,0,0,120184453.162412,109486044.549879,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.0920109692314133,-0.146335180382238,-0.13436371673698,0.46158065673016,0.507738722403177,0,0,0,0,0,0,115885472.025652,105815065.102565,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.0998454884064681,-0.153669833480109,-0.138540789315456,0.46158065673016,0.507738722403177,0,0,0,0,0,0,112812422.168802,103237076.441416,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.106245853546377,-0.159597040447311,-0.141727014606409,0.46158065673016,0.507738722403177,0,0,0,0,0,0,110507202.355202,101335564.367609,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.111467712407798,-0.164428043895264,-0.144423515260081,0.46158065673016,0.507738722403177,0,0,0,0,0,0,108712961.2589,99875416.0130293,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.115739575785884,-0.168438921897677,-0.147039219478176,0.46158065673016,0.507738722403177,0,0,0,0,0,0,107273816.8445,98716071.2846832,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.119257961776168,-0.171838560156958,-0.149661440679583,0.46158065673016,0.507738722403177,0,0,0,0,0,0,106089615.319856,97769545.2269571,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.122185135876167,-0.174759398014175,-0.152142206684623,0.46158065673016,0.507738722403177,0,0,0,0,0,0,105093642.637796,96978701.1838775,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.124649555722432,-0.177277996767265,-0.154326600039251,0.46158065673016,0.507738722403177,0,0,0,0,0,0,104240446.863397,96305498.5639906,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.126749153190391,-0.179444398491458,-0.15618572482055,0.46158065673016,0.507738722403177,0,0,0,0,0,0,103498284.389481,95723863.7371243,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
