time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.05859114504454,-0.160896817376007,-0.207382755940429,0.46158065673016,0.507738722403177,0,0,0,0,0,0,110580824.709928,90746821.8926909,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.0888619699982319,-0.201186711358794,-0.215203241608296,0.46158065673016,0.507738722403177,0,0,0,0,0,0,89654904.359724,82048198.228266,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.109068230082666,-0.226515798073955,-0.226587284864995,0.46158065673016,0.507738722403177,0,0,0,0,0,0,78907551.0823678,73533444.9293228,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.122603872122407,-0.243181163265178,-0.236505531098669,0.46158065673016,0.507738722403177,0,0,0,0,0,0,73680050.6529296,69179317.987728,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.13194696301984,-0.255609875629069,-0.243384398853129,0.46158065673016,0.507738722403177,0,0,0,0,0,0,70647714.4125762,66697352.5053844,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.138555708642592,-0.264800522862402,-0.247046553024603,0.46158065673016,0.507738722403177,0,0,0,0,0,0,68685953.0399974,65093855.7472193,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.143272460194591,-0.271308066289723,-0.250865184782953,0.46158065673016,0.507738722403177,0,0,0,0,0,0,67310424.9643342,63964452.0715149,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.146645329062209,-0.276049855430393,-0.256054707150074,0.46158065673016,0.507738722403177,0,0,0,0,0,0,66275485.3061645,63114511.5405223,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.149062145069557,-0.279770123989075,-0.260414245587833,0.46158065673016,0.507738722403177,0,0,0,0,0,0,65460423.5172966,62439086.851363,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.150803671152207,-0.282761961307863,-0.26291230382176,0.46158065673016,0.507738722403177,0,0,0,0,0,0,64803842.6031269,61882892.3290813,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
11,0,0,0,0,0,-0.152075555221344,-0.285072385124614,-0.264797557076569,0.46158065673016,0.507738722403177,0,0,0,0,0,0,64261564.6805326,61416999.0646038,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
12,0,0,0,0,0,-0.153032877279794,-0.28673386209747,-0.267444787143206,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63796588.6455241,61023779.5428124,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
13,0,0,0,0,0,-0.153794318822017,-0.287906128014424,-0.270718454650667,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63384525.8205883,60689075.6393185,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
14,0,0,0,0,0,-0.154451211199904,-0.288916549025443,-0.273659277049226,0.46158065673016,0.507738722403177,0,0,0,0,0,0,63013349.932047,60399333.5512811,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
15,0,0,0,0,0,-0.155063980508508,-0.290055050234994,-0.275757627689325,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62678235.1537339,60142246.7528527,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
16,0,0,0,0,0,-0.155650308426291,-0.291318687170184,-0.277339635464194,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62375964.1847341,59908971.4642401,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
17,0,0,0,0,0,-0.156190468861026,-0.292473301418403,-0.279117114136114,0.46158065673016,0.507738722403177,0,0,0,0,0,0,62102099.7225747,59694925.1821061,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
18,0,0,0,0,0,-0.156651408514352,-0.293301407272967,-0.281318308916079,0.46158065673016,0.507738722403177,0,0,0,0,0,0,61851847.9121267,59498425.563503,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
19,0,0,0,0,0,-0.1570117676098,-0.293775588202856,-0.283686359010535,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.25147059313869e-27,61621702.054902,59318433.6415753,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
