time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
1,0,0,0,0,0,-0.0372426374937544,-0.0720059946340815,-0.135733485206096,0.46158065673016,0.507738722403177,0,0,0,0,0,0,94694193.8277507,84229132.5539935,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
2,0,0,0,0,0,-0.061938794105107,-0.0986091111451982,-0.146863296184671,0.46158065673016,0.507738722403177,0,0,0,0,0,0,80399662.3365553,74400952.3473327,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
3,0,0,0,0,0,-0.0835050850180373,-0.118769639911665,-0.164038318066067,0.46158065673016,0.507738722403177,0,0,0,0,0,0,75251049.8830205,71006063.7888079,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
4,0,0,0,0,0,-0.101123947185902,-0.133359799161432,-0.179145335730089,0.46158065673016,0.507738722403177,0,0,0,0,0,0,72827993.5806082,69672631.0299614,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
5,0,0,0,0,0,-0.11502728174464,-0.144050447937268,-0.192352342640591,0.46158065673016,0.507738722403177,0,0,0,0,0,0,71458566.4484574,69078655.3278324,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
6,0,0,0,0,0,-0.125854183000722,-0.152075617715711,-0.204310744236038,0.46158065673016,0.507738722403177,0,0,0,0,0,0,70572802.6841302,68776271.78282,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
7,0,0,0,0,0,-0.134268767145425,-0.158250795250362,-0.215530892749547,0.46158065673016,0.507738722403177,0,0,0,0,0,-5.87575024283394e-62,69933507.4512319,68591565.4115416,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
8,0,0,0,0,0,-0.140837891550186,-0.163112518561473,-0.226279267842124,0.46158065673016,0.507738722403177,0,0,0,0,0,-1.00607687186164e-50,69428014.3460623,68451315.6637006,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
9,0,0,0,0,0,-0.146006967302369,-0.167013624361675,-0.236817538647073,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.95757642566349e-36,68997321.6217294,68324260.5956453,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
10,0,0,0,0,0,-0.15011216500175,-0.17019198763817,-0.247270206029575,0.46158065673016,0.507738722403177,0,0,0,0,0,-3.26145344276061e-25,68609383.0868519,68197346.1946986,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
